SITE,DATE,HORA,PM10
Chico Lago,24/05/2014,20,37
Chico Lago,24/05/2014,21,38
Chico Lago,24/05/2014,22,38
Chico Lago,24/05/2014,23,39
Chico Lago,24/05/2014,24,40
Chico Lago,25/05/2014,1,41
Chico Lago,25/05/2014,2,41
Chico Lago,25/05/2014,3,41
Chico Lago,25/05/2014,4,42
Chico Lago,25/05/2014,5,41
Chico Lago,25/05/2014,6,41
Chico Lago,25/05/2014,7,41
Chico Lago,25/05/2014,8,40
Chico Lago,25/05/2014,9,40
Chico Lago,25/05/2014,10,39
Chico Lago,25/05/2014,11,38
Chico Lago,25/05/2014,12,39
Chico Lago,25/05/2014,13,48
Chico Lago,25/05/2014,14,53
Chico Lago,25/05/2014,15,56
Chico Lago,25/05/2014,16,63
Chico Lago,25/05/2014,17,73
Chico Lago,25/05/2014,18,69
Chico Lago,25/05/2014,19,53
Chico Lago,25/05/2014,20,49
Chico Lago,25/05/2014,21,36
Chico Lago,25/05/2014,22,36
Chico Lago,25/05/2014,23,36
Chico Lago,25/05/2014,24,38
Chico Lago,26/05/2014,1,38
Chico Lago,26/05/2014,2,39
Chico Lago,26/05/2014,3,39
Chico Lago,26/05/2014,4,40
Chico Lago,26/05/2014,5,41
Chico Lago,26/05/2014,6,41
Chico Lago,26/05/2014,7,42
Chico Lago,26/05/2014,8,42
Chico Lago,26/05/2014,9,43
Chico Lago,26/05/2014,10,43
Chico Lago,26/05/2014,11,44
Chico Lago,26/05/2014,12,45
Chico Lago,26/05/2014,13,50
Chico Lago,26/05/2014,14,49
Chico Lago,26/05/2014,15,51
Chico Lago,26/05/2014,16,50
Chico Lago,26/05/2014,17,57
Chico Lago,26/05/2014,18,59
Chico Lago,26/05/2014,19,54
Chico Lago,26/05/2014,20,48
Chico Lago,26/05/2014,21,50
Chico Lago,26/05/2014,22,50
Chico Lago,26/05/2014,23,49
Chico Lago,26/05/2014,24,47
Chico Lago,27/05/2014,1,46
Chico Lago,27/05/2014,2,44
Chico Lago,27/05/2014,3,43
Chico Lago,27/05/2014,4,41
Chico Lago,27/05/2014,5,40
Chico Lago,27/05/2014,6,39
Chico Lago,27/05/2014,7,38
Chico Lago,27/05/2014,8,38
Chico Lago,27/05/2014,9,38
Chico Lago,27/05/2014,10,38
Chico Lago,27/05/2014,11,40
Chico Lago,27/05/2014,12,39
Chico Lago,27/05/2014,13,38
Chico Lago,27/05/2014,14,37
Chico Lago,27/05/2014,15,37
Chico Lago,27/05/2014,16,37
Chico Lago,27/05/2014,17,37
Chico Lago,27/05/2014,18,37
Chico Lago,27/05/2014,19,43
Chico Lago,27/05/2014,20,37
Chico Lago,27/05/2014,21,33
Chico Lago,27/05/2014,22,32
Chico Lago,27/05/2014,23,31
Chico Lago,27/05/2014,24,31
Chico Lago,28/05/2014,1,31
Chico Lago,28/05/2014,2,32
Chico Lago,28/05/2014,3,33
Chico Lago,28/05/2014,4,34
Chico Lago,28/05/2014,5,35
Chico Lago,28/05/2014,6,36
Chico Lago,28/05/2014,7,36
Chico Lago,28/05/2014,8,36
Chico Lago,28/05/2014,9,35
Chico Lago,28/05/2014,10,34
Chico Lago,28/05/2014,11,32
Chico Lago,28/05/2014,12,33
Chico Lago,28/05/2014,13,39
Chico Lago,28/05/2014,14,41
Chico Lago,28/05/2014,15,43
Chico Lago,28/05/2014,16,48
Chico Lago,28/05/2014,17,42
Chico Lago,28/05/2014,18,36
Chico Lago,28/05/2014,19,34
Chico Lago,28/05/2014,20,35
Chico Lago,28/05/2014,21,36
Chico Lago,28/05/2014,22,37
Chico Lago,28/05/2014,23,38
Chico Lago,28/05/2014,24,39
Chico Lago,29/05/2014,1,40
Chico Lago,29/05/2014,2,41
Chico Lago,29/05/2014,3,41
Chico Lago,29/05/2014,4,41
Chico Lago,29/05/2014,5,41
Chico Lago,29/05/2014,6,41
Chico Lago,29/05/2014,7,41
Chico Lago,29/05/2014,8,42
Chico Lago,29/05/2014,9,43
Chico Lago,29/05/2014,10,43
Chico Lago,29/05/2014,11,43
Chico Lago,29/05/2014,12,44
Chico Lago,29/05/2014,13,47
Chico Lago,29/05/2014,14,49
Chico Lago,29/05/2014,15,48
Chico Lago,29/05/2014,16,46
Chico Lago,29/05/2014,17,47
Chico Lago,29/05/2014,18,48
Chico Lago,29/05/2014,19,48
Chico Lago,29/05/2014,20,47
Chico Lago,29/05/2014,21,47
Chico Lago,29/05/2014,22,47
Chico Lago,29/05/2014,23,47
Chico Lago,29/05/2014,24,46
Chico Lago,30/05/2014,1,45
Chico Lago,30/05/2014,2,45
Chico Lago,30/05/2014,3,44
Chico Lago,30/05/2014,4,44
Chico Lago,30/05/2014,5,44
Chico Lago,30/05/2014,6,44
Chico Lago,30/05/2014,7,43
Chico Lago,30/05/2014,8,43
Chico Lago,30/05/2014,9,43
Chico Lago,30/05/2014,10,43
Chico Lago,30/05/2014,11,43
Chico Lago,30/05/2014,12,44
Chico Lago,30/05/2014,13,44
Chico Lago,30/05/2014,14,41
Chico Lago,30/05/2014,15,41
Chico Lago,30/05/2014,16,40
Chico Lago,30/05/2014,17,40
Chico Lago,30/05/2014,18,39
Chico Lago,30/05/2014,19,38
Chico Lago,30/05/2014,20,38
Chico Lago,30/05/2014,21,37
Chico Lago,30/05/2014,22,36
Chico Lago,30/05/2014,23,35
Chico Lago,30/05/2014,24,33
Chico Lago,31/05/2014,1,32
Chico Lago,31/05/2014,2,31
Chico Lago,31/05/2014,3,30
Chico Lago,31/05/2014,4,29
Chico Lago,31/05/2014,5,29
Chico Lago,31/05/2014,6,28
Chico Lago,31/05/2014,7,28
Chico Lago,31/05/2014,8,28
Chico Lago,31/05/2014,9,27
Chico Lago,31/05/2014,10,27
Chico Lago,31/05/2014,11,27
Chico Lago,31/05/2014,12,34
Chico Lago,31/05/2014,13,34
Chico Lago,31/05/2014,14,37
Chico Lago,31/05/2014,15,40
Chico Lago,31/05/2014,16,38
Chico Lago,31/05/2014,17,53
Chico Lago,31/05/2014,18,42
Chico Lago,31/05/2014,19,23
Chico Lago,31/05/2014,20,24
Chico Lago,31/05/2014,21,25
Chico Lago,31/05/2014,22,26
Chico Lago,31/05/2014,23,27
Chico Lago,31/05/2014,24,29
Chico Lago,1/06/2014,1,30
Chico Lago,1/06/2014,2,32
Chico Lago,1/06/2014,3,33
Chico Lago,1/06/2014,4,35
Chico Lago,1/06/2014,5,36
Chico Lago,1/06/2014,6,37
Chico Lago,1/06/2014,7,38
Chico Lago,1/06/2014,8,38
Chico Lago,1/06/2014,9,38
Chico Lago,1/06/2014,10,38
Chico Lago,1/06/2014,11,37
Chico Lago,1/06/2014,12,37
Chico Lago,1/06/2014,13,43
Chico Lago,1/06/2014,14,38
Chico Lago,1/06/2014,15,38
Chico Lago,1/06/2014,16,39
Chico Lago,1/06/2014,17,52
Chico Lago,1/06/2014,18,41
Chico Lago,1/06/2014,19,40
Chico Lago,1/06/2014,20,38
Chico Lago,1/06/2014,21,38
Chico Lago,1/06/2014,22,40
Chico Lago,1/06/2014,23,40
Chico Lago,1/06/2014,24,39
Chico Lago,2/06/2014,1,39
Chico Lago,2/06/2014,2,39
Chico Lago,2/06/2014,3,38
Chico Lago,2/06/2014,4,38
Chico Lago,2/06/2014,5,37
Chico Lago,2/06/2014,6,37
Chico Lago,2/06/2014,7,37
Chico Lago,2/06/2014,8,37
Chico Lago,2/06/2014,9,37
Chico Lago,2/06/2014,10,37
Chico Lago,2/06/2014,11,37
Chico Lago,2/06/2014,12,37
Chico Lago,2/06/2014,13,37
Chico Lago,2/06/2014,14,41
Chico Lago,2/06/2014,15,52
Chico Lago,2/06/2014,16,58
Chico Lago,2/06/2014,17,64
Chico Lago,2/06/2014,18,57
Chico Lago,2/06/2014,19,38
Chico Lago,2/06/2014,20,38
Chico Lago,2/06/2014,21,38
Chico Lago,2/06/2014,22,35
Chico Lago,2/06/2014,23,35
Chico Lago,2/06/2014,24,34
Chico Lago,3/06/2014,1,33
Chico Lago,3/06/2014,2,32
Chico Lago,3/06/2014,3,32
Chico Lago,3/06/2014,4,31
Chico Lago,3/06/2014,5,31
Chico Lago,3/06/2014,6,30
Chico Lago,3/06/2014,7,29
Chico Lago,3/06/2014,8,29
Chico Lago,3/06/2014,9,29
Chico Lago,3/06/2014,10,30
Chico Lago,3/06/2014,11,30
Chico Lago,3/06/2014,12,30
Chico Lago,3/06/2014,13,29
Chico Lago,3/06/2014,14,35
Chico Lago,3/06/2014,15,37
Chico Lago,3/06/2014,16,33
Chico Lago,3/06/2014,17,55
Chico Lago,3/06/2014,18,29
Chico Lago,3/06/2014,19,29
Chico Lago,3/06/2014,20,30
Chico Lago,3/06/2014,21,31
Chico Lago,3/06/2014,22,32
Chico Lago,3/06/2014,23,33
Chico Lago,3/06/2014,24,33
Chico Lago,4/06/2014,1,35
Chico Lago,4/06/2014,2,37
Chico Lago,4/06/2014,3,38
Chico Lago,4/06/2014,4,39
Chico Lago,4/06/2014,5,40
Chico Lago,4/06/2014,6,41
Chico Lago,4/06/2014,7,42
Chico Lago,4/06/2014,8,42
Chico Lago,4/06/2014,9,42
Chico Lago,4/06/2014,10,40
Chico Lago,4/06/2014,11,40
Chico Lago,4/06/2014,12,40
Chico Lago,4/06/2014,13,41
Chico Lago,4/06/2014,14,41
Chico Lago,4/06/2014,15,41
Chico Lago,4/06/2014,16,41
Chico Lago,4/06/2014,17,41
Chico Lago,4/06/2014,18,42
Chico Lago,4/06/2014,19,41
Chico Lago,4/06/2014,20,41
Chico Lago,4/06/2014,21,40
Chico Lago,4/06/2014,22,39
Chico Lago,4/06/2014,23,37
Chico Lago,4/06/2014,24,36
Chico Lago,5/06/2014,1,35
Chico Lago,5/06/2014,2,34
Chico Lago,5/06/2014,3,32
Chico Lago,5/06/2014,4,31
Chico Lago,5/06/2014,5,30
Chico Lago,5/06/2014,6,29
Chico Lago,5/06/2014,7,28
Chico Lago,5/06/2014,8,28
Chico Lago,5/06/2014,9,27
Chico Lago,5/06/2014,10,27
Chico Lago,5/06/2014,11,27
Chico Lago,5/06/2014,12,27
Chico Lago,5/06/2014,13,31
Chico Lago,5/06/2014,14,31
Chico Lago,5/06/2014,15,28
Chico Lago,5/06/2014,16,29
Chico Lago,5/06/2014,17,29
Chico Lago,5/06/2014,18,32
Chico Lago,5/06/2014,19,24
Chico Lago,5/06/2014,20,24
Chico Lago,5/06/2014,21,23
Chico Lago,5/06/2014,22,23
Chico Lago,5/06/2014,23,23
Chico Lago,5/06/2014,24,23
Chico Lago,6/06/2014,1,23
Chico Lago,6/06/2014,2,23
Chico Lago,6/06/2014,3,23
Chico Lago,6/06/2014,4,23
Chico Lago,6/06/2014,5,23
Chico Lago,6/06/2014,6,23
Chico Lago,6/06/2014,7,24
Chico Lago,6/06/2014,8,24
Chico Lago,6/06/2014,9,24
Chico Lago,6/06/2014,10,24
Chico Lago,6/06/2014,11,24
Chico Lago,6/06/2014,12,23
Chico Lago,6/06/2014,13,24
Chico Lago,6/06/2014,14,24
Chico Lago,6/06/2014,15,32
Chico Lago,6/06/2014,16,35
Chico Lago,6/06/2014,17,35
Chico Lago,6/06/2014,18,24
Chico Lago,6/06/2014,19,45
Chico Lago,6/06/2014,20,38
Chico Lago,6/06/2014,21,25
Chico Lago,6/06/2014,22,25
Chico Lago,6/06/2014,23,25
Chico Lago,6/06/2014,24,25
Chico Lago,7/06/2014,1,25
Chico Lago,7/06/2014,2,25
Chico Lago,7/06/2014,3,25
Chico Lago,7/06/2014,4,25
Chico Lago,7/06/2014,5,24
Chico Lago,7/06/2014,6,24
Chico Lago,7/06/2014,7,24
Chico Lago,7/06/2014,8,24
Chico Lago,7/06/2014,9,24
Chico Lago,7/06/2014,10,24
Chico Lago,7/06/2014,11,24
Chico Lago,7/06/2014,12,24
Chico Lago,7/06/2014,13,33
Chico Lago,7/06/2014,14,37
Chico Lago,7/06/2014,15,39
Chico Lago,7/06/2014,16,35
Chico Lago,7/06/2014,17,26
Chico Lago,7/06/2014,18,29
Chico Lago,7/06/2014,19,31
Chico Lago,7/06/2014,20,26
Chico Lago,7/06/2014,21,26
Chico Lago,7/06/2014,22,26
Chico Lago,7/06/2014,23,25
Chico Lago,7/06/2014,24,25
Chico Lago,8/06/2014,1,24
Chico Lago,8/06/2014,2,24
Chico Lago,8/06/2014,3,24
Chico Lago,8/06/2014,4,23
Chico Lago,8/06/2014,5,23
Chico Lago,8/06/2014,6,23
Chico Lago,8/06/2014,7,22
Chico Lago,8/06/2014,8,22
Chico Lago,8/06/2014,9,22
Chico Lago,8/06/2014,10,21
Chico Lago,8/06/2014,11,21
Chico Lago,8/06/2014,12,22
Chico Lago,8/06/2014,13,22
Chico Lago,8/06/2014,14,23
Chico Lago,8/06/2014,15,22
Chico Lago,8/06/2014,16,21
Chico Lago,8/06/2014,17,30
Chico Lago,8/06/2014,18,29
Chico Lago,8/06/2014,19,30
Chico Lago,8/06/2014,20,26
Chico Lago,8/06/2014,21,21
Chico Lago,8/06/2014,22,21
Chico Lago,8/06/2014,23,21
Chico Lago,8/06/2014,24,22
Chico Lago,9/06/2014,1,23
Chico Lago,9/06/2014,2,23
Chico Lago,9/06/2014,3,24
Chico Lago,9/06/2014,4,24
Chico Lago,9/06/2014,5,25
Chico Lago,9/06/2014,6,25
Chico Lago,9/06/2014,7,25
Chico Lago,9/06/2014,8,25
Chico Lago,9/06/2014,9,26
Chico Lago,9/06/2014,10,28
Chico Lago,9/06/2014,11,28
Chico Lago,9/06/2014,12,28
Chico Lago,9/06/2014,13,31
Chico Lago,9/06/2014,14,36
Chico Lago,9/06/2014,15,29
Chico Lago,9/06/2014,16,51
Chico Lago,9/06/2014,17,50
Chico Lago,9/06/2014,18,51
Chico Lago,9/06/2014,19,39
Chico Lago,9/06/2014,20,31
Chico Lago,9/06/2014,21,32
Chico Lago,9/06/2014,22,34
Chico Lago,9/06/2014,23,35
Chico Lago,9/06/2014,24,36
Chico Lago,10/06/2014,1,37
Chico Lago,10/06/2014,2,38
Chico Lago,10/06/2014,3,39
Chico Lago,10/06/2014,4,41
Chico Lago,10/06/2014,5,42
Chico Lago,10/06/2014,6,44
Chico Lago,10/06/2014,7,46
Chico Lago,10/06/2014,8,48
Chico Lago,10/06/2014,9,48
Chico Lago,10/06/2014,10,49
Chico Lago,10/06/2014,11,49
Chico Lago,10/06/2014,12,49
Chico Lago,10/06/2014,13,50
Chico Lago,10/06/2014,14,50
Chico Lago,10/06/2014,15,58
Chico Lago,10/06/2014,16,71
Chico Lago,10/06/2014,17,53
Chico Lago,10/06/2014,18,51
Chico Lago,10/06/2014,19,51
Chico Lago,10/06/2014,20,51
Chico Lago,10/06/2014,21,51
Chico Lago,10/06/2014,22,51
Chico Lago,10/06/2014,23,51
Chico Lago,10/06/2014,24,51
Chico Lago,11/06/2014,1,52
Chico Lago,11/06/2014,2,53
Chico Lago,11/06/2014,3,54
Chico Lago,11/06/2014,4,54
Chico Lago,11/06/2014,5,54
Chico Lago,11/06/2014,6,53
Chico Lago,11/06/2014,7,53
Chico Lago,11/06/2014,8,53
Chico Lago,11/06/2014,9,53
Chico Lago,11/06/2014,10,53
Chico Lago,11/06/2014,11,53
Chico Lago,11/06/2014,12,53
Chico Lago,11/06/2014,13,53
Chico Lago,11/06/2014,14,53
Chico Lago,11/06/2014,15,53
Chico Lago,11/06/2014,16,52
Chico Lago,11/06/2014,17,52
Chico Lago,11/06/2014,18,52
Chico Lago,11/06/2014,19,52
Chico Lago,11/06/2014,20,53
Chico Lago,11/06/2014,21,53
Chico Lago,11/06/2014,22,53
Chico Lago,11/06/2014,23,54
Chico Lago,11/06/2014,24,54
Chico Lago,12/06/2014,1,54
Chico Lago,12/06/2014,2,53
Chico Lago,12/06/2014,3,52
Chico Lago,12/06/2014,4,51
Chico Lago,12/06/2014,5,50
Chico Lago,12/06/2014,6,50
Chico Lago,12/06/2014,7,50
Chico Lago,12/06/2014,8,49
Chico Lago,12/06/2014,9,47
Chico Lago,12/06/2014,10,46
Chico Lago,12/06/2014,11,46
Chico Lago,12/06/2014,12,47
Chico Lago,12/06/2014,13,73
Chico Lago,12/06/2014,14,48
Chico Lago,12/06/2014,15,48
Chico Lago,12/06/2014,16,47
Chico Lago,12/06/2014,17,47
Chico Lago,12/06/2014,18,48
Chico Lago,12/06/2014,19,48
Chico Lago,12/06/2014,20,46
Chico Lago,12/06/2014,21,45
Chico Lago,12/06/2014,22,45
Chico Lago,12/06/2014,23,45
Chico Lago,12/06/2014,24,44
Chico Lago,13/06/2014,1,42
Chico Lago,13/06/2014,2,42
Chico Lago,13/06/2014,3,43
Chico Lago,13/06/2014,4,44
Chico Lago,13/06/2014,5,44
Chico Lago,13/06/2014,6,44
Chico Lago,13/06/2014,7,44
Chico Lago,13/06/2014,8,45
Chico Lago,13/06/2014,9,45
Chico Lago,13/06/2014,10,45
Chico Lago,13/06/2014,11,46
Chico Lago,13/06/2014,12,46
Chico Lago,13/06/2014,13,45
Chico Lago,13/06/2014,14,45
Chico Lago,13/06/2014,15,45
Chico Lago,13/06/2014,16,45
Chico Lago,13/06/2014,17,45
Chico Lago,13/06/2014,18,44
Chico Lago,13/06/2014,19,44
Chico Lago,13/06/2014,20,43
Chico Lago,13/06/2014,21,42
Chico Lago,13/06/2014,22,41
Chico Lago,13/06/2014,23,39
Chico Lago,13/06/2014,24,37
Chico Lago,14/06/2014,1,36
Chico Lago,14/06/2014,2,35
Chico Lago,14/06/2014,3,34
Chico Lago,14/06/2014,4,34
Chico Lago,14/06/2014,5,35
Chico Lago,14/06/2014,6,35
Chico Lago,14/06/2014,7,34
Chico Lago,14/06/2014,8,33
Chico Lago,14/06/2014,9,33
Chico Lago,14/06/2014,10,32
Chico Lago,14/06/2014,11,32
Chico Lago,14/06/2014,12,30
Chico Lago,14/06/2014,13,29
Chico Lago,14/06/2014,14,29
Chico Lago,14/06/2014,15,28
Chico Lago,14/06/2014,16,31
Chico Lago,14/06/2014,17,28
Chico Lago,14/06/2014,18,35
Chico Lago,14/06/2014,19,33
Chico Lago,14/06/2014,20,28
Chico Lago,14/06/2014,21,28
Chico Lago,14/06/2014,22,28
Chico Lago,14/06/2014,23,28
Chico Lago,14/06/2014,24,28
Chico Lago,15/06/2014,1,28
Chico Lago,15/06/2014,2,28
Chico Lago,15/06/2014,3,29
Chico Lago,15/06/2014,4,29
Chico Lago,15/06/2014,5,29
Chico Lago,15/06/2014,6,29
Chico Lago,15/06/2014,7,29
Chico Lago,15/06/2014,8,29
Chico Lago,15/06/2014,9,29
Chico Lago,15/06/2014,10,29
Chico Lago,15/06/2014,11,30
Chico Lago,15/06/2014,12,30
Chico Lago,15/06/2014,13,34
Chico Lago,15/06/2014,14,36
Chico Lago,15/06/2014,15,31
Chico Lago,15/06/2014,16,33
Chico Lago,15/06/2014,17,34
Chico Lago,15/06/2014,18,35
Chico Lago,15/06/2014,19,37
Chico Lago,15/06/2014,20,36
Chico Lago,15/06/2014,21,36
Chico Lago,15/06/2014,22,37
Chico Lago,15/06/2014,23,38
Chico Lago,15/06/2014,24,38
Chico Lago,16/06/2014,1,39
Chico Lago,16/06/2014,2,39
Chico Lago,16/06/2014,3,39
Chico Lago,16/06/2014,4,40
Chico Lago,16/06/2014,5,40
Chico Lago,16/06/2014,6,41
Chico Lago,16/06/2014,7,42
Chico Lago,16/06/2014,8,43
Chico Lago,16/06/2014,9,45
Chico Lago,16/06/2014,10,46
Chico Lago,16/06/2014,11,47
Chico Lago,16/06/2014,12,48
Chico Lago,16/06/2014,13,49
Chico Lago,16/06/2014,14,49
Chico Lago,16/06/2014,15,50
Chico Lago,16/06/2014,16,50
Chico Lago,16/06/2014,17,50
Chico Lago,16/06/2014,18,50
Chico Lago,16/06/2014,19,51
Chico Lago,16/06/2014,20,51
Chico Lago,16/06/2014,21,52
Chico Lago,16/06/2014,22,52
Chico Lago,16/06/2014,23,53
Chico Lago,16/06/2014,24,54
Chico Lago,17/06/2014,1,55
Chico Lago,17/06/2014,2,56
Chico Lago,17/06/2014,3,56
Chico Lago,17/06/2014,4,57
Chico Lago,17/06/2014,5,57
Chico Lago,17/06/2014,6,58
Chico Lago,17/06/2014,7,58
Chico Lago,17/06/2014,8,58
Chico Lago,17/06/2014,9,58
Chico Lago,17/06/2014,10,59
Chico Lago,17/06/2014,11,53
Chico Lago,17/06/2014,12,53
Chico Lago,17/06/2014,13,53
Chico Lago,17/06/2014,14,53
Chico Lago,17/06/2014,15,53
Chico Lago,17/06/2014,16,62
Chico Lago,17/06/2014,17,62
Chico Lago,17/06/2014,18,62
Chico Lago,17/06/2014,19,62
Chico Lago,17/06/2014,20,63
Chico Lago,17/06/2014,21,63
Chico Lago,17/06/2014,22,63
Chico Lago,17/06/2014,23,63
Chico Lago,17/06/2014,24,63
Chico Lago,18/06/2014,1,63
Chico Lago,18/06/2014,2,62
Chico Lago,18/06/2014,3,62
Chico Lago,18/06/2014,4,53
Chico Lago,18/06/2014,5,60
Chico Lago,18/06/2014,6,59
Chico Lago,18/06/2014,7,58
Chico Lago,18/06/2014,8,57
Chico Lago,18/06/2014,9,56
Chico Lago,18/06/2014,10,55
Chico Lago,18/06/2014,11,53
Chico Lago,18/06/2014,12,52
Chico Lago,18/06/2014,13,52
Chico Lago,18/06/2014,14,52
Chico Lago,18/06/2014,15,52
Chico Lago,18/06/2014,16,52
Chico Lago,18/06/2014,17,52
Chico Lago,18/06/2014,18,52
Chico Lago,18/06/2014,19,52
Chico Lago,18/06/2014,20,51
Chico Lago,18/06/2014,21,51
Chico Lago,18/06/2014,22,51
Chico Lago,18/06/2014,23,51
Chico Lago,18/06/2014,24,52
Chico Lago,19/06/2014,1,52
Chico Lago,19/06/2014,2,53
Chico Lago,19/06/2014,3,54
Chico Lago,19/06/2014,4,55
Chico Lago,19/06/2014,5,56
Chico Lago,19/06/2014,6,57
Chico Lago,19/06/2014,7,57
Chico Lago,19/06/2014,8,58
Chico Lago,19/06/2014,9,59
Chico Lago,19/06/2014,10,60
Chico Lago,19/06/2014,11,53
Chico Lago,19/06/2014,12,62
Chico Lago,19/06/2014,13,64
Chico Lago,19/06/2014,14,50
Chico Lago,19/06/2014,15,74
Chico Lago,19/06/2014,16,91
Chico Lago,19/06/2014,17,88
Chico Lago,19/06/2014,18,74
Chico Lago,19/06/2014,19,75
Chico Lago,19/06/2014,20,76
Chico Lago,19/06/2014,21,77
Chico Lago,19/06/2014,22,78
Chico Lago,19/06/2014,23,78
Chico Lago,19/06/2014,24,78
Chico Lago,20/06/2014,1,78
Chico Lago,20/06/2014,2,78
Chico Lago,20/06/2014,3,77
Chico Lago,20/06/2014,4,77
Chico Lago,20/06/2014,5,77
Chico Lago,20/06/2014,6,76
Chico Lago,20/06/2014,7,78
Chico Lago,20/06/2014,8,79
Chico Lago,20/06/2014,9,80
Chico Lago,20/06/2014,10,81
Chico Lago,20/06/2014,11,80
Chico Lago,20/06/2014,12,79
Chico Lago,20/06/2014,13,77
Chico Lago,20/06/2014,14,75
Chico Lago,20/06/2014,15,73
Chico Lago,20/06/2014,16,71
Chico Lago,20/06/2014,17,55
Chico Lago,20/06/2014,18,50
Chico Lago,20/06/2014,19,65
Chico Lago,20/06/2014,20,65
Chico Lago,20/06/2014,21,64
Chico Lago,20/06/2014,22,64
Chico Lago,20/06/2014,23,62
Chico Lago,20/06/2014,24,53
Chico Lago,21/06/2014,1,53
Chico Lago,21/06/2014,2,53
Chico Lago,21/06/2014,3,60
Chico Lago,21/06/2014,4,60
Chico Lago,21/06/2014,5,60
Chico Lago,21/06/2014,6,60
Chico Lago,21/06/2014,7,59
Chico Lago,21/06/2014,8,59
Chico Lago,21/06/2014,9,58
Chico Lago,21/06/2014,10,56
Chico Lago,21/06/2014,11,56
Chico Lago,21/06/2014,12,57
Chico Lago,21/06/2014,13,58
Chico Lago,21/06/2014,14,59
Chico Lago,21/06/2014,15,60
Chico Lago,21/06/2014,16,53
Chico Lago,21/06/2014,17,62
Chico Lago,21/06/2014,18,62
Chico Lago,21/06/2014,19,63
Chico Lago,21/06/2014,20,63
Chico Lago,21/06/2014,21,64
Chico Lago,21/06/2014,22,64
Chico Lago,21/06/2014,23,65
Chico Lago,21/06/2014,24,52
Chico Lago,22/06/2014,1,69
Chico Lago,22/06/2014,2,71
Chico Lago,22/06/2014,3,73
Chico Lago,22/06/2014,4,75
Chico Lago,22/06/2014,5,77
Chico Lago,22/06/2014,6,78
Chico Lago,22/06/2014,7,79
Chico Lago,22/06/2014,8,79
Chico Lago,22/06/2014,9,80
Chico Lago,22/06/2014,10,81
Chico Lago,22/06/2014,11,84
Chico Lago,22/06/2014,12,85
Chico Lago,22/06/2014,13,85
Chico Lago,22/06/2014,14,85
Chico Lago,22/06/2014,15,84
Chico Lago,22/06/2014,16,84
Chico Lago,22/06/2014,17,84
Chico Lago,22/06/2014,18,84
Chico Lago,22/06/2014,19,83
Chico Lago,22/06/2014,20,83
Chico Lago,22/06/2014,21,83
Chico Lago,22/06/2014,22,83
Chico Lago,22/06/2014,23,83
Chico Lago,22/06/2014,24,82
Chico Lago,23/06/2014,1,82
Chico Lago,23/06/2014,2,83
Chico Lago,23/06/2014,3,83
Chico Lago,23/06/2014,4,82
Chico Lago,23/06/2014,5,81
Chico Lago,23/06/2014,6,81
Chico Lago,23/06/2014,7,81
Chico Lago,23/06/2014,8,81
Chico Lago,23/06/2014,9,81
Chico Lago,23/06/2014,10,81
Chico Lago,23/06/2014,11,81
Chico Lago,23/06/2014,12,82
Chico Lago,23/06/2014,13,86
Chico Lago,23/06/2014,14,89
Chico Lago,23/06/2014,15,92
Chico Lago,23/06/2014,16,93
Chico Lago,23/06/2014,17,95
Chico Lago,23/06/2014,18,96
Chico Lago,23/06/2014,19,97
Chico Lago,23/06/2014,20,98
Chico Lago,23/06/2014,21,100
Chico Lago,23/06/2014,22,103
Chico Lago,23/06/2014,23,107
Chico Lago,23/06/2014,24,111
Chico Lago,24/06/2014,1,113
Chico Lago,24/06/2014,2,115
Chico Lago,24/06/2014,3,117
Chico Lago,24/06/2014,4,118
Chico Lago,24/06/2014,5,119
Chico Lago,24/06/2014,6,120
Chico Lago,24/06/2014,7,121
Chico Lago,24/06/2014,8,121
Chico Lago,24/06/2014,9,121
Chico Lago,24/06/2014,10,120
Chico Lago,24/06/2014,11,118
Chico Lago,24/06/2014,12,119
Chico Lago,24/06/2014,13,120
Chico Lago,24/06/2014,14,122
Chico Lago,24/06/2014,15,123
Chico Lago,24/06/2014,16,125
Chico Lago,24/06/2014,17,126
Chico Lago,24/06/2014,18,127
Chico Lago,24/06/2014,19,128
Chico Lago,24/06/2014,20,128
Chico Lago,24/06/2014,21,128
Chico Lago,24/06/2014,22,127
Chico Lago,24/06/2014,23,124
Chico Lago,24/06/2014,24,121
Chico Lago,25/06/2014,1,119
Chico Lago,25/06/2014,2,117
Chico Lago,25/06/2014,3,115
Chico Lago,25/06/2014,4,114
Chico Lago,25/06/2014,5,113
Chico Lago,25/06/2014,6,112
Chico Lago,25/06/2014,7,111
Chico Lago,25/06/2014,8,110
Chico Lago,25/06/2014,9,109
Chico Lago,25/06/2014,10,108
Chico Lago,25/06/2014,11,107
Chico Lago,25/06/2014,12,103
Chico Lago,25/06/2014,13,97
Chico Lago,25/06/2014,14,92
Chico Lago,25/06/2014,15,87
Chico Lago,25/06/2014,16,84
Chico Lago,25/06/2014,17,80
Chico Lago,25/06/2014,18,77
Chico Lago,25/06/2014,19,74
Chico Lago,25/06/2014,20,72
Chico Lago,25/06/2014,21,70
Chico Lago,25/06/2014,22,55
Chico Lago,25/06/2014,23,50
Chico Lago,25/06/2014,24,64
Chico Lago,26/06/2014,1,62
Chico Lago,26/06/2014,2,53
Chico Lago,26/06/2014,3,59
